rank,asset,symbol,market_id,market_slug,token_id,question,horizon_hours,segment_type,segment_value,combined_regime,simplicity,sample_count,train_samples,test_samples,learned_direction,train_direction_match_rate,test_direction_match_rate,train_average_forward_return,test_average_forward_return,train_win_rate,test_win_rate,full_correlation,train_correlation,test_correlation,train_test_direction_match,stability,baseline_test_average_forward_return,test_improvement_over_baseline,score,grade,filter_reason
145,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",1,funding_direction,negative,,1.0,62,37,25,1,1.0,0.0,0.00017481468665099637,-0.00033388459209412406,0.05405405405405406,0.0,-0.014875505504482465,0.23995295155257673,-0.21067994299893492,False,0.04213598859978698,0.0,-0.00033388459209412406,1.862135988599787,WEAK,train_test_direction_mismatch
146,ETH,ETHUSDT,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,"Will MegaETH launch a token by June 30, 2026?",24,funding_direction,negative,,1.0,607,364,243,-1,0.47058823529411764,0.48863636363636365,3.068323599480927e-05,-0.00025523779947814445,0.15384615384615385,0.17695473251028807,-0.022508493097013478,-0.03873476398043868,0.02285076336109752,False,0.004570152672219504,0.0002472601055907715,-0.0005024979050689159,2.2045701526722197,WEAK,train_test_direction_mismatch
147,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,funding_intensity,normal,,1.0,30,18,12,1,0.75,0.3333333333333333,0.0007315518914381954,-0.0004122616782926184,0.16666666666666666,0.08333333333333333,0.10664703846646814,0.34151320977092353,-0.2266411524133753,False,0.045328230482675064,0.00010337186588722165,-0.00051563354417984,1.545328230482675,WEAK,train_test_direction_mismatch
148,BTC,BTCUSDT,701491,will-bitcoin-reach-150000-by-december-31-2026-557-246-971,9408196828451163378822245032645030045707991112669125056198742225498158094445,"Will Bitcoin reach $150,000 by December 31, 2026?",4,funding_intensity,normal,,1.0,25,15,10,1,0.75,0.0,8.862807278690749e-05,-0.0004702861755420379,0.2,0.0,-0.25899034734531234,-0.15457788114478313,-0.7510704306932875,False,0.3309155762289566,6.40457735551152e-05,-0.0005343319490971532,1.7809155762289566,WEAK,train_test_direction_mismatch
149,BTC,BTCUSDT,1345530,will-bitcoin-reach-80000-by-december-31-2026-195-842-488-785,57919935471407397521237084573781793510659396827525482575585173092467716045100,"Will Bitcoin reach $80,000 by December 31, 2026?",4,funding_direction,positive,,1.0,40,24,16,1,0.4444444444444444,0.5,7.597878071746387e-05,-0.0006062492782493514,0.3333333333333333,0.1875,0.08637316160943986,0.2375247153971228,-0.2026649055449697,False,0.04053298110899394,-5.379789876986332e-05,-0.0005524513794794881,1.6405329811089937,WEAK,train_test_direction_mismatch
150,BTC,BTCUSDT,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",24,funding_direction,positive,,1.0,40,24,16,-1,0.4,0.3333333333333333,0.00029414493260785664,-0.0009682890391833384,0.16666666666666666,0.0625,0.11488314186817768,-0.023494544192245535,0.41105566374731645,False,0.004698908838449107,-0.00023372908152079178,-0.0007345599576625467,1.604698908838449,WEAK,train_test_direction_mismatch
151,ETH,ETHUSDT,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,"Will MegaETH launch a token by June 30, 2026?",24,funding_intensity,normal,,1.0,38,22,16,-1,0.4,0.0,0.00017849253926796574,-0.0004963100092651668,0.09090909090909091,0.0,0.09372752574989374,-0.10907454349814866,0.1353899432681183,False,0.021814908699629734,0.0002472601055907715,-0.0007435701148559383,1.6018149086996296,WEAK,train_test_direction_mismatch
152,BTC,BTCUSDT,1345530,will-bitcoin-reach-80000-by-december-31-2026-195-842-488-785,57919935471407397521237084573781793510659396827525482575585173092467716045100,"Will Bitcoin reach $80,000 by December 31, 2026?",24,funding_direction,positive,,1.0,40,24,16,-1,0.4444444444444444,0.3333333333333333,0.00013659243854775716,-0.0008453723424356345,0.3333333333333333,0.125,0.0762643476050452,-0.033538938314640075,0.37154481473066225,False,0.006707787662928015,-7.60927858216339e-05,-0.0007692795566140005,1.6067077876629279,WEAK,train_test_direction_mismatch
153,BTC,BTCUSDT,1345530,will-bitcoin-reach-80000-by-december-31-2026-195-842-488-785,57919935471407397521237084573781793510659396827525482575585173092467716045100,"Will Bitcoin reach $80,000 by December 31, 2026?",1,funding_direction,positive,,1.0,40,24,16,1,0.6111111111111112,0.5,0.0011133724622032035,-0.000995423401263401,0.4583333333333333,0.1875,0.05601565349498783,0.14984221451770258,-0.15394088513405788,False,0.029968442903540518,-0.00015860337820552294,-0.0008368200230578781,1.6299684429035404,WEAK,train_test_direction_mismatch
154,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,1,funding_intensity,normal,,1.0,30,18,12,-1,0.25,0.0,0.00019591572704439668,-0.0010929113175247214,0.05555555555555555,0.0,0.11639144109624894,-0.10119721565933443,0.32249637091758293,False,0.020239443131866888,-0.00010635674788589576,-0.0009865545696388256,1.5202394431318669,WEAK,train_test_direction_mismatch
155,BTC,BTCUSDT,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",4,funding_direction,positive,,1.0,40,24,16,1,0.5,0.3333333333333333,0.0003279271050218426,-0.0009866326932737996,0.20833333333333334,0.0625,-0.01664971434858929,0.21514566483089387,-0.5355468604939839,False,0.043029132966178774,0.00013992558416431623,-0.0011265582774381158,1.6430291329661786,WEAK,train_test_direction_mismatch
156,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,4,funding_intensity,normal,,1.0,30,18,12,-1,0.5,0.6666666666666666,0.0005286454826673515,-0.001221692850105513,0.1111111111111111,0.16666666666666666,0.050054248077912276,-0.3094068272911752,0.32984352692034946,False,0.06188136545823504,-8.222099532573115e-05,-0.0011394718547797819,1.561881365458235,WEAK,train_test_direction_mismatch
157,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,funding_direction,positive,,1.0,27,16,11,-1,0.42857142857142855,0.0,0.0002730412086669546,-0.002515025541923158,0.1875,0.0,0.1410907098523509,-0.04484811052806047,0.6816695959964586,False,0.008969622105612094,2.5473241469763355e-05,-0.0025404987833929213,1.4789696221056121,WEAK,train_test_direction_mismatch
158,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",24,funding_intensity,normal,,1.0,31,18,13,-1,0.6666666666666666,0.125,0.001355787113203098,-0.002665965026739481,0.1111111111111111,0.07692307692307693,0.002282217720400025,-0.81046227673013,0.5463070742002187,False,0.10926141484004376,-7.587451792514011e-05,-0.002590090508814341,1.6192614148400437,WEAK,train_test_direction_mismatch
159,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",24,funding_direction,positive,,1.0,3,1,2,-1,1.0,0.5,0.003627361184658693,0.0030700767122498872,1.0,0.5,-0.9987931273879037,nan,nan,True,0.5,-0.00015041075122770948,0.0032204874634775968,1.8740974926955194,REJECTED,insufficient_samples
160,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",4,funding_direction,positive,,1.0,3,1,2,-1,1.0,0.5,0.006270651320042923,0.0031857731914400186,1.0,0.5,-0.9679833623779828,nan,nan,True,0.5,0.00010216415132670507,0.0030836090401133135,1.8467218080226626,REJECTED,insufficient_samples
161,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",24,funding_intensity,high,,1.0,2,1,1,1,1.0,1.0,0.0085608627405919,0.0022133763010980445,1.0,1.0,nan,nan,nan,True,0.5,-0.0003001837062871404,0.002513560007385185,2.722712001477037,REJECTED,insufficient_samples
162,BTC,BTCUSDT,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",4,funding_direction,positive,,1.0,32,19,13,1,0.5333333333333333,0.8333333333333334,0.0008754734312366582,0.0023295544519915086,0.42105263157894735,0.38461538461538464,0.454427631707936,0.0684523449210441,0.6730961584333387,True,0.8136904689842088,2.433168350248276e-05,0.002305222768489026,2.2947350226820142,REJECTED,passed
163,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",24,funding_direction,positive,,1.0,12,7,5,1,0.6666666666666666,1.0,0.0008501876069535348,0.0022209516102025184,0.2857142857142857,0.4,0.5777580106125412,0.30665208644796926,0.9275820794085902,True,0.8613304172895939,-1.574881178082748e-05,0.0022367004219833457,2.1286705016862633,REJECTED,insufficient_samples
164,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,funding_intensity,high,,1.0,2,1,1,1,1.0,1.0,0.0085608627405919,0.0022133763010980445,1.0,1.0,nan,nan,nan,True,0.5,0.00010337186588722165,0.0021100044352108226,2.6420008870421645,REJECTED,insufficient_samples
165,BTC,BTCUSDT,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",24,funding_direction,positive,,1.0,14,8,6,1,1.0,1.0,0.001284530245104364,0.001675909898546848,0.375,0.3333333333333333,0.5624497698875994,0.6459301269420293,0.662671435049817,True,0.9291860253884059,-0.00015746558538552716,0.0018333754839323752,2.135861122174881,REJECTED,insufficient_samples
166,BTC,BTCUSDT,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",1,funding_direction,positive,,1.0,14,8,6,-1,1.0,1.0,0.001241042023109655,0.0018606855023913262,0.375,0.3333333333333333,-0.470957301876768,-0.5685498843218905,-0.5534657250874859,True,0.9106931450174972,9.145613620744024e-05,0.001769229366183886,2.1045390182542745,REJECTED,insufficient_samples
167,BTC,BTCUSDT,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,"Bitcoin all time high by December 31, 2026?",4,funding_direction,positive,,1.0,12,7,5,-1,1.0,1.0,0.001024493456016393,0.001610488428375662,0.2857142857142857,0.2,-0.6642166494291339,-0.687138657862175,-0.7738405152107566,True,0.9374277315724351,-0.00012953815285609782,0.0017400265812317598,2.1054330478187873,REJECTED,insufficient_samples
168,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",24,funding_direction,positive,,1.0,2,1,1,1,1.0,1.0,0.0013624116790373452,0.0011171142546818392,1.0,1.0,nan,nan,nan,True,0.5,-0.0003001837062871404,0.0014172979609689796,2.503459592193796,REJECTED,insufficient_samples
169,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",24,funding_intensity,low,,1.0,2,1,1,1,1.0,1.0,0.0013624116790373452,0.0011171142546818392,1.0,1.0,nan,nan,nan,True,0.5,-0.0003001837062871404,0.0014172979609689796,2.503459592193796,REJECTED,insufficient_samples
170,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",24,funding_direction,positive,,1.0,27,16,11,1,0.7142857142857143,1.0,0.0003055946408810537,0.0012651223044905548,0.3125,0.18181818181818182,0.09370952485701714,0.15075204502327175,0.32859528130456794,True,0.8301504090046544,-7.587451792514011e-05,0.001340996822415695,2.0683497734877934,REJECTED,passed
171,ETH,ETHUSDT,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,MegaETH market cap (FDV) >$1.5B one day after launch?,1,funding_direction,positive,,1.0,37,22,15,1,0.4,1.0,0.00021487564337779785,0.0011849519929577267,0.09090909090909091,0.06666666666666667,0.32732180771703906,0.0610416051193453,0.45809130324575104,True,0.8122083210238691,-3.460415668098621e-05,0.001219556149638713,2.1261195509516115,REJECTED,passed
172,BTC,BTCUSDT,1345530,will-bitcoin-reach-80000-by-december-31-2026-195-842-488-785,57919935471407397521237084573781793510659396827525482575585173092467716045100,"Will Bitcoin reach $80,000 by December 31, 2026?",24,funding_intensity,normal,,1.0,25,15,10,1,0.5714285714285714,0.6,0.00044625754571313015,0.000889469886082507,0.26666666666666666,0.3,0.48112770905943536,0.5029671710185444,0.6418330931842336,True,0.900593434203709,-7.60927858216339e-05,0.0009655626719041409,2.043705968584537,REJECTED,passed
173,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,1,funding_direction,positive,,1.0,22,13,9,1,1.0,0.75,0.0012983734155168401,0.000827589297120316,0.23076923076923078,0.3333333333333333,0.21137553719240115,0.6285148314753418,0.14354208635213764,True,0.8287084172704275,-0.00010635674788589576,0.0009339460450062117,1.9354976262716699,REJECTED,insufficient_samples
174,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",1,funding_direction,positive,,1.0,3,1,2,1,1.0,0.5,0.0011845526340387021,0.0009774156256829832,1.0,0.5,0.6999651613279781,nan,nan,True,0.5,5.8253424637135214e-05,0.000919162201045848,1.4138324402091695,REJECTED,insufficient_samples
175,BTC,BTCUSDT,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",24,funding_intensity,normal,,1.0,25,15,10,1,0.5714285714285714,1.0,3.809575986550684e-05,0.000649436053134469,0.26666666666666666,0.4,-0.003358289073428877,-0.07327603166895692,0.12176534019642904,True,0.5146552063337914,-0.00023372908152079178,0.0008831651346552608,1.6412882332648435,REJECTED,passed
176,BTC,BTCUSDT,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",24,funding_direction,positive,,1.0,32,19,13,1,0.8,0.5,0.00230155846319698,0.0008142463387776556,0.631578947368421,0.23076923076923078,0.2641649905889358,0.3773911361565746,0.1800170559470857,True,0.8360034111894172,-3.604350886360542e-05,0.000850289847641261,2.0260613807176697,REJECTED,passed
177,BTC,BTCUSDT,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,"Will Bitcoin reach $110,000 by December 31, 2026?",24,funding_intensity,normal,,1.0,25,15,10,-1,0.6,0.6666666666666666,0.0003815892991987548,0.0007280929774593249,0.2,0.4,-0.22289736797224893,-0.1848563863274921,-0.39801268763550807,True,0.8369712772654985,-9.911300902146168e-05,0.0008272059864807866,1.9524124745616558,REJECTED,passed
178,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",4,funding_direction,positive,,1.0,12,7,5,1,0.6666666666666666,1.0,0.0009356900529981642,0.0008187324722340416,0.2857142857142857,0.4,0.33249288973677077,0.45277896271790935,0.2723788685921379,True,0.8544757737184276,0.0,0.0008187324722340416,1.838222268165236,REJECTED,insufficient_samples
