rank,asset,market_id,market_slug,token_id,horizon_hours,feature_name,segment_type,segment_value,final_grade,retained_after_dedup,rejection_reasons,sample_count,test_samples,unique_flow_hours,active_wallet_coverage,non_zero_net_flow_coverage,test_improvement_over_baseline,net_test_improvement_after_cost,test_win_rate,stability
3268,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3269,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3270,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3271,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3272,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,flow_momentum_24h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3273,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,net_flow_usdc,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,288,116,54,1.0,1.0,-9.229045624610874e-05,-0.004092290456246109,0.5,0.30442692305305474
3274,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,288,116,54,1.0,1.0,-9.229045624610874e-05,-0.004092290456246109,0.5,0.30442692305305474
3275,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,288,116,54,1.0,1.0,-9.229045624610874e-05,-0.004092290456246109,0.5,0.30442692305305474
3276,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,4,large_trade_count,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,165,66,36,1.0,1.0,-9.234317852767121e-05,-0.004092343178527671,0.4090909090909091,0.004966494241226596
3277,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,4,large_trade_count,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,165,66,36,1.0,1.0,-9.234317852767121e-05,-0.004092343178527671,0.4090909090909091,0.004966494241226596
3278,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,4,large_trade_count,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,165,66,36,1.0,1.0,-9.234317852767121e-05,-0.004092343178527671,0.4090909090909091,0.004966494241226596
3279,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,24,unique_active_wallets,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,630,252,96,1.0,0.9952380952380953,-9.280120139470906e-05,-0.004092801201394709,0.5238095238095238,0.5
3280,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,24,unique_active_wallets,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,630,252,96,1.0,0.9952380952380953,-9.280120139470906e-05,-0.004092801201394709,0.5238095238095238,0.5
3281,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,24,unique_active_wallets,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,630,252,96,1.0,0.9952380952380953,-9.280120139470906e-05,-0.004092801201394709,0.5238095238095238,0.5
3282,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,sell_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3283,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3284,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3285,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,sell_volume_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3286,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3287,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.3176549479013543
3288,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.017654947901354297
3289,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,4,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,77,31,3,1.0,1.0,-9.37150429211103e-05,-0.004093715042921111,0.4838709677419355,0.0
3290,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,1,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,314,126,12,1.0,1.0,-9.374826394794955e-05,-0.00409374826394795,0.5079365079365079,0.0
3291,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,sell_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3292,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3293,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3294,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,sell_volume_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3295,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3296,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3297,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3298,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,287,115,1,1.0,1.0,-9.381408651920473e-05,-0.0040938140865192044,0.4956521739130435,0.5
3299,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,314,126,12,1.0,1.0,-9.457738429206587e-05,-0.004094577384292066,0.5158730158730159,0.0
3300,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,24,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,598,240,7,1.0,1.0,-9.49374185583488e-05,-0.004094937418558349,0.525,0.5071141543392402
3301,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,buy_volume_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,432,173,33,1.0,1.0,-9.561015122080138e-05,-0.004095610151220801,0.4277456647398844,0.5008636241495293
3302,BTC,665258,will-china-unban-bitcoin-by-2027,91810646921497227084241579668235102205462718984593674693010693975258849328842,4,flow_momentum_24h,flow_direction,neutral,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_non_zero_net_flow_coverage;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,181,73,9,1.0,0.0,-9.725340623308956e-05,-0.00409725340623309,0.5342465753424658,0.8341360629851606
